comment_text,toxic,obscene,threat,insult,identity_hate
ma pani yei kura sochirathye tiktok ma dekheko comment 😀,0,0,0,0,0
"development ka karyaharu hajarau hunchhan ra sabai sakida ni developed nahuna sakchha.
eauta pul banaunu ni development ho school banaunu ni development ho health post banaunu ni development ho.",0,0,0,0,0
kaam painau buhari pada ko k k vanthe ma kasam topic pani khatra khatra pauxan 😐,1,0,0,1,0
usle gareko comment ekdam sahi xa..uni hauko contribution dherai ramro xa every year...paisa khayo medal kinyo vanna sajilo xa tesmathi xada sabda prayog gardai.. ani sabai yuwa barga joke lai joke jasari lim vandai lagirako xan.,0,0,0,0,0
nepal taba samma bandena jaba sama joke lai joke ko rup ma ligna sakdenan ,0,0,0,0,0
"comment herdei nibba nibbi jasto lagchha k criticize garnu khai
",1,0,0,1,0
bichara kaam navayepaxi kyarni. miss nepal muji kaam xaina vaneko theo hola thikai ta vanexa 😂,1,1,0,1,1
"tyo so called comedian lai gali begar hasaune aaudena muji navani hasaune sakdena
",1,0,0,0,0
yo miss wala competition nai ban hannu parxa sari lagayera garun na bikini ma garnu parne re,1,0,0,0,0
"dher smart vayesi yastai hunxa
",1,0,0,0,0
aauna tme dharan tira vetam yaso raat bitam sangai,0,0,0,0,0
malai tmro stress ball khelauna deuna,0,0,0,1,0
audina aeley tah,0,0,0,0,0
kasta manche haru hau,1,0,0,0,0
kasta hau,0,0,0,0,0
eklai vaye ma yaha aauna tme,0,0,0,0,0
tmelai samjera basirako chu,1,0,0,0,0
mero dudh ko poka khelauna paye ni majja autheo hola,1,1,0,0,0
send me nudes,1,1,1,1,0
malai tmro nagna tasbir patauta,1,1,1,1,0
nagna tasbir,1,1,0,0,0
nango photo,1,1,0,1,0
nango,1,0,0,1,0
tmro haat ma mero lado rakhdim,1,1,1,0,0
tmro puti ma mero lado xirayera heramna,1,1,1,1,0
kina laaj maneko aau sangai basa,1,0,0,0,0
kina laaj maneko kehi hunna ek choti garna deuna,1,1,0,0,0
hjr tesko room ma,0,0,0,0,0
hjr tesko room ma,0,0,0,0,0
hjr  ,0,0,0,0,0
yo choti tah ice cream khana ni gaiyenata ani,0,0,0,0,0
hoss,0,0,0,0,0
hunna,0,0,0,0,0
hudaina,0,0,0,0,0
hudina,0,0,0,0,0
huncha,0,0,0,0,0
hola,0,0,0,0,0
hora,0,0,0,0,0
umuumm,0,0,0,0,0
thikai ho,0,0,0,0,0
ahhh,0,0,0,0,0
ah ahh,0,0,0,0,0
tme haru ko kura ,0,0,0,0,0
ma thik chu,0,0,0,0,0
k cha,0,0,0,0,0
sanchai chu tapai lai kasto cha,0,0,0,0,0
tapai lai k gaeda mahan paryo,0,0,0,0,0
tapi sanchai hununcha,0,0,0,0,0
tapai ko dukha haru kasto cha,0,0,0,0,0
tapiko favorite movie kun hoo,0,0,0,0,0
mero favorite movie pashupati prashad ho,0,0,0,0,0
hamro kam k ho taa,0,0,0,0,0
hami k garchum ta yo sanshar ma,0,0,0,0,0
k maya lagxa raaa,0,0,0,0,0
lagxa ne,0,0,0,0,0
hami ko hooo,0,0,0,0,0
k garne hoo,0,0,0,0,0
hamro ne sabdha haru huncha,0,0,0,0,0
kati khera aucha,0,0,0,0,0
ja na ta tetai,1,0,0,1,0
tara ko sanga xas na jaa,1,0,0,0,0
gpt bata garako maila taaa,0,0,0,0,0
tyo exm garako coding hooo,0,0,0,0,0
tyai sir lea vanako hami lai,0,0,0,0,0
excel ma chi kasari lekhnu maila,0,0,0,0,0
varey yeso herdai haley kasaile,0,0,0,0,0
hami lai chalcha,0,0,0,0,0
audina malai taa,0,0,0,0,0
ma call garchu,0,0,0,0,0
ma call garchu ani hida naa,0,0,0,0,0
lala yata au saghai janu parcha,0,0,0,0,0
7 baje ma tya aipugchu,0,0,0,0,0
dost pump ma auuu,0,0,0,0,0
timi lai halidenchu,0,0,0,0,0
aila samma ta ako xaina hola hoo,0,0,0,0,0
xa ne kasto hudina,0,0,0,0,0
hami ta khatra ho nee,0,0,0,0,0
kun desh ma bascghas,0,0,0,0,0
kunai pani lehnu hos,0,0,0,0,0
tyo bihara xa,0,0,0,0,0
k garchas ho mula taila  cahi hami lai,1,0,1,0,0
hami ko hoo tha xa?,1,0,1,0,0
yo mula ko kam xaina,1,0,0,1,0
kasko kam xina,0,0,0,0,0
yo mula ko xaina,1,0,0,1,0
kina vane yo fatha hoo,1,0,0,1,0
yeslai nepal ma bassna dinu hudaina,1,0,1,1,0
yesko kura malai ramro lagyo,0,0,0,0,0
tara tamro matra lagera k garnu,0,0,0,0,0
tmro kura malai chitta bujena,0,0,0,0,0
kun kura chitta bujena,0,0,0,0,0
malai kasiko kura chitta bujdaina,1,0,0,0,0
k halchal xa,0,0,0,0,0
koila auchau tmi,0,0,0,0,0
jay shree ram,0,0,0,0,0
aala hu akbar,0,0,0,0,0
ramro cha hai,0,0,0,0,0
ani k xa vana aru,0,0,0,0,0
namaskar k xa kbr,0,0,0,0,0
yo australia ayera nepali kt haru kina bigrinchha,0,0,0,0,0
aaja auta dhoti gayechha,1,0,0,1,1
tysto thau ma,1,0,0,0,0
ani ayera vanchha,0,0,0,0,0
sala lai jhyammma hanera,1,0,1,0,0
vuklukkai,1,0,1,0,0
ladaim jasto,1,0,1,0,0
lago yati,0,0,0,0,0
sunna sathi feri,0,0,0,0,0
amghe hami nai galat,1,0,0,0,0
yesto ta dherai vayerahado,1,0,0,0,0
rachha yo thau ma,0,0,0,0,0
but mah chai naya,0,0,0,0,0
vayera hola kasto namazza vayo,0,0,0,0,0
please cheli haru tapai haru dukha garnus,0,0,0,0,0
dukha garera kamaeako paisa,0,0,0,0,0
ko alik ijjot hunchha,0,0,0,0,0
yesto naramro kam,0,0,0,0,0
nagarnus please,0,0,0,0,0
kam garda mardaina manchey,0,0,0,0,0
tapai prati tapai,0,0,0,0,0
ko parents le dherai,0,0,0,0,0
aspect gareranu,0,0,0,0,0
vko chha please yesto,0,0,0,0,0
galat kam nagarnu,0,0,0,0,0
hola please,0,0,0,0,0
syangja,0,0,0,0,0
barsa ko vayee,0,0,0,0,0
tara malaii,0,0,0,0,0
aajhaii nii,0,0,0,0,0
teii ke barsaa,0,0,0,0,0
aghii,0,0,0,0,0
kuraa yaad aaux,0,0,0,0,0
today i am here,0,0,0,0,0
confess,0,0,0,0,0
my dark secret,0,0,0,0,0
jun kuraa,0,0,0,0,0
aajaa samma maile koi laii vanyaa xaina,0,0,0,0,0
class 6 maa padthee,0,0,0,0,0
11barsa ko bachha,0,0,0,0,0
internal exam chali raathiyoo,0,0,0,0,0
exam,0,0,0,0,0
maa last sheet maa paryaa thye,0,0,0,0,0
ra anii guard,0,0,0,0,0
chaii mero mummy,0,0,0,0,0
ko so-called bhaii,1,0,0,1,0
ani mero mama,0,0,0,0,0
last sheet maa paryaa thyee,0,0,0,0,0
suru maa ta,0,0,0,0,0
tyo mama,0,0,0,0,0
le vhanjii vani,0,0,0,0,0
najeek aairaako thiyo,1,1,0,0,0
testoo,0,0,0,0,0
keii feel vako thyena,0,0,0,0,0
taraa thoraii time paxi,0,0,0,0,0
najik vayeraa,0,0,0,0,0
he started to touch,1,1,0,0,0
my chaati,1,1,0,0,0
malaii suru maa,1,0,0,0,0
k gareko,0,0,0,0,0
vannii mahasus vayena,0,0,0,0,0
tespaxi ali ali gardaii,0,0,0,0,0
thaa vayo,0,0,0,0,0
this is bad touch,1,1,0,0,0
vaneyraa,0,0,0,0,0
ma ali tadaa basna khojee,0,0,0,0,0
tainii uhh najik aayeraa chhuna laayo,0,0,0,0,0
chaatii xudaa xudaii usele aafnoo haat talaa saryoo,1,1,0,0,0
ra mero pant kholna khojyo,1,1,0,0,0
tara sakena,0,0,0,0,0
anii he opened,0,0,0,0,0
my zipper,0,0,0,0,0
k how cheap can you guys,0,0,0,0,0
imagine,0,0,0,0,0
ma usko bhanji,0,0,0,0,0
parthe k,0,0,0,0,0
yetii naramro feel vako thiyo k,0,0,0,0,0
aailey yo lekhda nii haat kaami raako xa mero,0,0,0,0,0
tyo din dekhii,0,0,0,0,0
i keep distance from this guy,0,0,0,0,0
najik aauna khojthiyoo,0,0,0,0,0
maile hochyauni,0,0,0,0,0
ghuchadnii,0,0,0,0,0
gare tespaxii uslaii,0,0,0,0,0
naii k vayoo najik aauna xodyo,0,0,0,0,0
paxi maile thaa paaye,0,0,0,0,0
ki usle sabaii,0,0,0,0,0
laii yestoo garxaa,0,0,0,0,0
vannii kuraa,0,0,0,0,0
maile malaii,0,0,0,0,0
nii yestoo gare ko thiyoo,0,0,0,0,0
ta vanina taraa,0,0,0,0,0
awaaz uthauna parxa,0,0,0,0,0
vaneyraa,0,0,0,0,0
usko bijjet garera school bataa nikalem,0,0,0,0,0
taraa aajhaii,0,0,0,0,0
nii malaii,0,0,0,0,0
yo kura,0,0,0,0,0
distract garii,0,0,0,0,0
ra hunxa maile,0,0,0,0,0
mero mummy laii,0,0,0,0,0
nii indirectly,0,0,0,0,0
kuraa haru vane,0,0,0,0,0
anii yestoo manxe,0,0,0,0,0
ko touch maa,0,0,0,0,0
basnii hainaa haii mummy,0,0,0,0,0
vaneyraa,0,0,0,0,0
tara aajaa dheraii paxi,0,0,0,0,0
tyo manxe laii,0,0,0,0,0
facebooka search,0,0,0,0,0
gareko usle nii xorii,0,0,0,0,0
paako raixaa 6/7barsa ko,0,0,0,0,0
vaisaki raixa,0,0,0,0,0
naramro laagyoo,0,0,0,0,0
kasto papi,1,0,0,1,0
ko ghar,0,0,0,0,0
janmexau,0,0,0,0,0
vanera anii,0,0,0,0,0
tyo manxe laii,0,0,0,0,0
message garera,0,0,0,0,0
malaii gare jasto,0,0,0,0,0
aafnoo xorii laii garinxa,1,0,0,0,0
ki naii,0,0,0,0,0
vaneyraa sodam,0,0,0,0,0
jastoo vayoo,0,0,0,0,0
taraa garina,0,0,0,0,0
jatii naii umer,0,0,0,0,0
thulo vayenii,0,0,0,0,0
yo kuraa jatii,0,0,0,0,0
kheraa nii flash back,0,0,0,0,0
vayeraa aaudo,0,0,0,0,0
raixa,0,0,0,0,0
mailey ta,0,0,0,0,0
yestoo kuraa,0,0,0,0,0
lukaayee please,0,0,0,0,0
meroo didi bainii haru,0,0,0,0,0
majasto kuraa lukaunii nahunu,0,0,0,0,0
holaa aafnoo,0,0,0,0,0
gharaa share,0,0,0,0,0
garnu,0,0,0,0,0
holaa,0,0,0,0,0
koii le,0,0,0,0,0
bad touch,0,1,0,0,0
gare,0,0,0,0,0
even,0,0,0,0,0
tyo timro mama,0,0,0,0,0
daii,0,0,0,0,0
bhai,0,0,0,0,0
uncle,0,0,0,0,0
baba,0,0,0,0,0
kaka,0,0,0,0,0
kaki,0,0,0,0,0
hajurba,0,0,0,0,0
maiju,0,0,0,0,0
naii kina nahos,0,0,0,0,0
yeti nai vanxu,0,0,0,0,0
k xa ho,0,0,0,0,0
i can do this all day,0,0,0,0,0
who are you,0,0,0,0,0
tero bau ho muji,1,0,0,1,0
ta randi ko xoro,1,1,0,1,0
randi ko ban,1,1,0,1,1
ta muji hoss,1,1,0,1,1
k garchas ho radi ko ban ,1,1,0,1,0
lado dukhyo,1,1,0,0,0
k harey,1,0,0,0,0
k,0,0,0,0,0
ma harka sampang hooo,1,0,0,0,0
balen radi ko xora ,1,1,0,1,0
ta muji dharai na bol,1,0,0,1,0
kalo kando timro,1,1,0,1,0
tero kalo puti,1,1,0,1,0
tero kalo puti chusidim?,1,1,1,1,0
tero kalo puti uthano parera chikidim?,1,1,1,1,0
tero kalo puti ma doggy style le chikam,1,1,1,1,0
aejana doggy style ma garam,1,1,0,1,0
tesko puti tah lastai kalo raxa,1,1,0,1,0
kina ho aruko puti ko lagi marihattey gareko,1,1,0,1,0
tero lado luwam luwam xira na mero putima,1,1,0,1,0
tero lado chusda majja beglai auxa,1,1,0,1,0
taeley k vanna khojeko hos,1,1,0,1,0
k lai chuschau baraf mero lado chusa na,1,1,0,1,0
lado chusda majja ayo?,1,1,0,1,0
kando thaap ma tehi hanxu,1,1,0,1,0
mero lado tmro vergin putima aha kati aananda,1,1,0,0,0
yasto kura nagarnu na hau,0,1,0,0,0
kina nagarne,0,0,0,0,0
malai afthero lagcha,0,0,0,0,0
haha sex garna tah majja auxa holata,0,0,0,0,0
haha chikera tmro afthero haru sabai gayap pardinxu,1,1,0,0,0
tesko penti bata rato khuun bageko cha,1,1,0,1,0
penti,0,0,0,0,0
khuun,0,0,0,0,0
teslai naxune vayecha,0,0,0,0,0
teslai tah naxune ni nahune raxa ama bandina kiyau,1,1,0,1,0
theo naxune vaki cha tesle pakako khanu hudaena,1,1,0,1,0
tah alaxina naxune bhako bela ma mandir napash hai,1,1,0,1,0
aja ghar ma koii chainan aunu hunxa?,1,0,0,0,0
kina auney ho ma,1,0,0,0,0
achamma,0,0,0,0,0
achamma cha,0,0,0,0,0
malai kina sodhnu,1,0,0,0,0
achamma cha j garna man lagcha gare vaigoni,1,0,0,1,0
khaye kha nakahye ghich,1,0,0,1,0
ghich,1,0,0,1,0
nakhaye,1,0,0,0,0
khaye,1,0,0,0,0
lauda ,1,1,0,0,0
lauda jasto kura,1,1,0,1,0
ramri lagtheo herdata bani behora tah sakiyeko nai racha ni,1,0,0,1,0
hola ni yr yasto manche bata bachera basna parcha,0,0,0,0,0
kina ho malai yasari hereki tesle,1,0,0,0,0
panauti sala,1,0,0,1,0
panauti,1,0,0,1,0
loddar nalaga,1,0,0,1,0
nalaga,1,0,0,0,0
loddar,1,0,0,1,0
chada matra na lekha ta,1,0,0,0,0
muji matra bhancha ta,1,0,0,0,0
beer khana jane,0,0,0,0,0
kina yasto bhaneko,0,0,0,0,0
ma pagal bhaisakey k k ho,1,0,0,1,0
kina ho aruko pragati dekhera daha garne,0,0,0,0,0
bolana na bola,0,0,0,0,0
kina bolne ho,1,0,0,0,0
malai man paraudaenau,1,0,0,0,0
gai charau raja ko baan ma,0,0,0,0,0
pahilo maya,0,0,0,0,0
antim maya,0,0,0,0,0
abo naya kura haru garna parcha,0,0,0,0,0
naya naya sajaula sansara,0,0,0,0,0
maya garera k garnu tesle arkai lai man parayesi,1,0,0,0,0
kati lado lado vaneko lado chaina kiyau,1,1,0,0,0
laaadooooooo,1,1,0,0,0
ladooooooooo,1,1,0,0,0
laaado,1,1,0,0,0
putiiiiii,1,1,0,0,0
putee,1,1,0,0,0
pute,1,1,0,0,0
hasera k garnu man vari pida cha,1,0,0,0,0
tero mukh lado jasto cha,1,1,0,0,0
tero anuhar puti jasto cha,1,1,0,0,0
talai matlab mero mukh jasto sukai hos,1,0,0,1,0
kasle ayera lado chiraidela mukh ma hos  gaar,1,1,0,1,0
talai chikidinxu hai chup bash,1,1,0,1,0
theo khate nepali vara india ko bayan garchas,1,0,0,1,1
kina yasto saro bhako hau ramro sabda khojna,0,0,0,0,0
"ohh tero bibek dai le tah malai ignore nai handiyo purai
",1,0,0,0,0
"job pauna ta dinu na
",0,0,0,0,0
"tyo bibek dai ko ni garena maile
",0,0,0,0,0
"ma ni beroj gar nai xu hau
",0,0,0,0,0
k cha aru kbr ,0,0,0,0,0
yo muji harlai k  bhako gali nagari kehi kaam gardaenan tah,1,0,0,1,0
gali khane bani nabasao na yr kta ho,0,0,0,0,0
saka na k chito ,0,0,0,0,0
kina ho yasari kaam nai nagardine kehi navayesi,0,0,0,0,0
jindagi na yeta na uta huni vayo.,0,0,0,0,0
mailey pcl nursing gareko ho complete pani vayo licence pani cha.,0,0,0,0,0
asti varkhar cee exam vako thiyo tyo bela kai problem le garda cee exam dina payena.,0,0,0,0,0
aba mailey nepal ma bachelor padna paudina cee exam nadiye pachi.,0,0,0,0,0
baira bachelor padna pani tei cee exam ma pass hunu parcha.,0,0,0,0,0
so baira bachelor padna pani napauni vaye. mero lagi last option abroad study in diploma thiyokina ki cee exam dina pardaina thiyo diploma ko lagi.,0,0,0,0,0
aba tei option pani nahuni vaye pachi ma k garnu?,0,0,0,0,0
kati sapana thiyo yo garchu tyo garchu vanera sabai sapana matra nai vayo. aba cee exam arko barsa ko last tira huncha hola means 1 year ma teti bela samma year loss ni huncha.,0,0,0,0,0
so mero lagi last option vaneko nai diploma thiyo.,0,0,0,0,0
ma bahek aru pani kati holan medical student jo cee exam nadiyeko ra diploma ma baira jana khojeko.,0,0,0,0,0
hope noc dina lagu hoss ma jasto kati dherai hununcha hola.,0,0,0,0,0
bachelor padna ko lagi diploma vanda double nai fees lagcha how can we afford that?,0,0,0,0,0
aba na bachelor padna paunu na diploma garnu chai k?,0,0,0,0,0
sochda sochda depression ma pugna laisakye.,1,0,0,0,0
afno amma bau ko sapana kati thiyo sab gayo.,1,0,0,1,0
kati sapana bokera ielts class ligera aba exam dina ko lagi ready thiye aba k exam dinu?,0,0,0,0,0
mero 2079 ekdam naramro sangh suru bhako thiyo baisak mai maile 3 years ko relationship gumaunu paryo.,0,0,0,0,0
bachelor degree sakney bitikoi job pako thiya khusi thiya aba sabai kura haru manage huni bhayo sabai socheko jasto huni bhayo sabai kura tw mileko xa,0,0,0,0,0
"aba yesai gari agadi badaudai janxu but jidngi sochey jasto rahinaxa baisak month mai 3 years ko relationship tutyo reason simple thiyo """,0,0,0,0,0
"i don't have any fellings for you"". tespaxi yo county ma basnai man lagena usle pahilai vaneko thiyo j garney yei garney hajur ley rw maile kam garyo vaney 6 digit salary yei nepal mai aauxa kina janey bides",1,0,0,0,0
j garney yei garney ho baru government job ko prepare garnus maile usle vaneko sabai kura maney ani rbb ko preparation tira lagey baisak mai usle xoderw gayo ani nepal basna man ley manena rw rbb pre test ma name nikalepaxi pani 2nd paper dina gaina.,0,0,0,0,0
din bitdai gayo tyo pain batw jaso taso bahira niskey ani aafno bahira gayrw padney sapana ma focus garna thaley pte diya ramrai score aayo apply garna thaley sabai kam bhaerako thiyo yehi time ma feri naya manxe sangh vet bhayo ramrai kura bhayo kura huda hudai gayo ramrai bhaeratheo,0,0,0,0,0
feri achanak usle pani xoderw gayo reason you don't care ( mero ex ley overcaring xas over love garxas vanerw xodeko thiyo ani maile balla balla aafu ma controling lyako thiya tei kura naya manxe lai man parena),1,0,0,0,0
. yestai ho life manxe haru aauxan janxan vandai aafno australia janey sapana agadi badaerako thiya socherathe bahira janxu ramro padxu ramro kamauxu ani ghar ko sabai financial burden batw freedom dilauxu aama baba lai khusi banauxu tara sochey jasto kei nahudo rahixa sabai documents genuine huda pani master ko visa chait ma reject garyo ani mera sara sapana haru sisa jastai futey.,0,0,0,0,0
aajja voli rati jhasang jhasang hunchu aakhir galti kaha bhayo bhagwan malai matrai yesto punishment kina? door lock garerw runchu mummy baba ko agadi royo vaney kamjor bhayxa vannu hola uha ko aasa lagdo manxey ma uha haru ley kasto feel garnu hola sochxu rw aafai lai samhalxu.,1,0,0,0,0
bhari man ligerw fake haso ligerw office janxu ani fake smile didai customer haru ko query solve garney try garxu bela bela aafai mind ma aauxa aakhir k nai garna sakey tw jindgi ma?,1,0,0,0,0
na love life na gatilo job na bides janey sapana. j bhayo teslai tw change garna sakidaina tara 2079 ley dherai kura sikayo naramro gari start bhako thiyo naramro sangai ending bhayo malai dherai kura sikayo,1,0,0,0,0
kasaiko lagi kahile change nahunu farak person ley different version man paraux sabai ko lagi change huna possible xaina.,0,0,0,0,0
testo manxe lai matrai accept garnu jasto timlai timi jasto xau testai rup ma accept garxa.,0,0,0,0,0
life ma j garna man xa aafno man lai sodherw garnu aru ko kura sundai nasunnu (malai man lagda australia try garya bhaya visa aautheo sabai fake documents ley visa laerako thiyo aru ko lagi aafno man ko kura nagarda time bityo australia ley tight gardiyo rw ma tei rejection ma parey),1,0,0,0,0
life vanya nai upand down rahixa jati dherai pain huncha teti dherai strong hudai gaieney rahixa. sabai kura hamle chaherw matrai nahudo rahixa tesko lagi pani samaya aaunu pardo rahexa.,0,0,0,0,0
thank you so much 2079 for making me stronger,0,0,0,0,0
"""sucide gardim ki k hau? sabai problem dur """,1,0,1,0,0
yo kura mero mind ma 100 patak aaisakyo hola ani aaja ni malai yehi feel bhairaa xa😑,1,0,0,0,0
i think i am depressed; malai ekdam ukushmukush kasto feel bhairaa xa hai😭,1,0,0,0,0
mah ekdam tanab ma xu,1,0,0,0,0
malai mero future ko ekdam tanab xa,0,0,0,0,0
ghar pariwar ni sochxu like maile kasari family ko income strong banauna sakxu?,0,0,0,0,0
mero future k ma secure xa?😶,1,0,0,0,0
college(bachelor gardai xu) ko padhai ramro banau ki aayog ko preparation garum ki?,0,0,0,0,0
bahira jane iltes haru ko preparation garum ki?,0,0,0,0,0
k garum ta k garnu ramro hunxa ?,0,0,0,0,0
malai ekdam rich hunuxa cause maile mero parents ko sab need and desire pura garna sakum & mero jasto financial pressure mero child le bhognu naparos,0,0,0,0,0
jasto ki ma ekdam pressure liyera padhna kehi ko prepare garna ni sakdina.,1,0,0,0,0
i am patient too; migrane and eyes problem are my biggest problem it's not enough i can not overcome through financial problem too,1,0,0,0,0
malai ekdam xitto ris uthne ekdam negatives kura matrai dimag ma chalne like mero life ma happiness nai xaina marxu baru dhukka hunxa type ko kya,1,0,0,0,0
ekdam man ma kura haru chaliraa xa padhai ma ni dhyan jadaina tension dherai bhayera hola ekdam distract hunxu,1,0,0,0,0
class ma ni concentrate huna sakdinasir/mam mero sathi parents sabai ko ma prati high expectation xa kehi garxu maile bhanera,1,0,0,0,0
maile class ma ramro marks ni obtain garnuxa because malai topper ko hashtag jo lageko xa,0,0,0,0,0
daddymamu lai aayog maa naam xitto nikalos jagir khaos bhanne xa,0,0,0,0,0
boyfriend ko pani mah talent xu bhanera ekdam high expectation xa usle bhanxa ki timi ta adhikrit hunxau,0,0,0,0,0
kasari hunxu ksari padhxu kasari garxu health condition kasto xa nobody cares,1,0,0,0,0
but high expectation ma prati kina ho yesto,1,0,0,0,0
mah pani ta euta simple kt bhayera bachna pauxu ramauna pauxu ma katti mehanat garnu yar,0,0,0,0,0
mehanat garera ni result paune time ma aafnai psychology le chahe jati achieve garna sakdina ; mah psychologically weak bhai sakeko xu kya,1,0,0,0,0
i need to go to psychiatric or to do what ?,0,0,0,0,0
i think my every problems are because of my weak psychological condition how can i go throughout all these problem ? kindly suggest me please,1,0,0,0,0
i feel like i am depressed nowadays,1,0,0,0,0
garo cha hau garo,0,0,0,0,0
tapai haru ko ramro suggestion ko asha gardai yo confession lekheyko chu.,0,0,0,0,0
lockdown vanda paila nai hamro vet instagram ko through vayo ani usko birthday ma first real vet.,0,0,0,0,0
first vet ma usley malai kaudada lageyko thiyo mah pahilo patak koi social media bata chineyko manchey sanga veteyko thiye ra,0,0,0,0,0
he was kinda sweet ani veteypachi hamro conversation haru ni ramrai thiyo,0,0,0,0,0
mailey uslai ramro sathi ko rup ley herey ra usley chai mannparauthyo. malai purpose garyo mailey reject garey,0,0,0,0,0
ra yesto vairakhyo ra mah bolna kam kam gardai bolnai chordiye usley malai message garira hunthyo mah chai reply nadini,0,0,0,0,0
diye pani derai dhilo didai gaye ra usley message ni garna chodyo yesari nai chalirakhyo ani lockdown vayo.,0,0,0,0,0
tyo bela pubg nakhelna ta manau kam nai thiye hola,0,0,0,0,0
mah ni pubg khelthye tara noob player usley chai eakdam ramro khelthyo malai invite ni garthyo eak deu patak ta kheley pachi mailey usko invitation ni reject hanna thaley,0,0,0,0,0
ani kura haru huna ni chodyo ani lockdown sakera feri normal hudai gayo,0,0,0,0,0
dinn haru tesai bich eakdin mah ra mero milney sathi euta cafe ma jada uslai vetna pugyem coincidence vanam ki destiny thanai vayena ani tesai bich feri hamro snapchat ma kurakani hudai gayo,0,0,0,0,0
ra hami feri kaudada jani vanera plan gareu mahmero sathi uh ra usko dai.,0,0,0,0,0
mero sathi lai ukalo ma scooter chalauna garo vayo tesai ley uh ra mah basem euta sadhan ma ani usko dai ra mero sathi ani hamro kurakani vayo mah chitai koi sanga pani close hudina afno kura rakhdina ra chito mildina,0,0,0,0,0
mah alik introvert type ko chu tara uh sanga pailai boleyko huna ley mah khulera boley ra hamro ramro kurakani vayo,0,0,0,0,0
tyo din bata hamro vett manau sadhai hunthyo malai usley usko mamaghar ni lagyo ani tyaha aaja aaji lai vetey,0,0,0,0,0
ekdam innocent ra sweet hunuhunthyo ani hamro vetghat daily basis ma hunalagyo,0,0,0,0,0
ra hami close pani vayou malai uh ramro lagdai gayo,0,0,0,0,0
ani eak dinn usko ghar ma function huda usley malai afno ghar lagyo afno baini ko sathi vanera sabai lai chinayo ani tya bata hami jhan close vayou,0,0,0,0,0
usko ghar ma malai sabai ley buhari vanna thalisakey thiye tara hami relationship ma thiyenau,0,0,0,0,0
usley malai purpose garthyo mah chai kei vanthina mah chai manchey chinera bujhera matra relation ma bashni vanni soch ko,0,0,0,0,0
malai casual relationship mannpardaina pachi sammai vawos sochera bashchu,0,0,0,0,0
tesai ley uslai kuraye uh kurirahanthyo mero answer ko lagi tara mah kei vanthina malai mero past relationships ani parents ko relationship ley gareyra hola trust nai lagdaina,0,0,0,0,0
thiyo kosaiko tara uh mannparirako thiyo usko caring nature usko boli usley malai herni tarika ley mah kunn bela uslai maya garna thaley patai vayena,0,0,0,0,0
ra eakdin uh mah sanga phone ma bolda feri purpose garyo ra tyo dinn mailey yes vaney ra hami officially relationship ma thiyou,0,0,0,0,0
usko sathi vai haru ley ta malai pailai bata vauju vanni garthyo usley huney wala vauju vanera chinaudo raheycha vanney kura pachi thaha paye.,0,0,0,0,0
mah chai ali ghamandi ra jiddi swovab ko euta matra chori vanera matayera hola hai ‘,1,0,0,0,0
ani malai chito rishuthi ra uh pani risaihalni nature ko thiyo hamro jhagda navako ta dinn nai nahuni,1,0,0,0,0
mah chai afuley maya garni manchey sanga testai ho jhagda huncha derai tara maya ni huncha,1,0,0,0,0
uh chai malai fakaihalni ra mah ni manihalthye testai hudai thiyo mah chai alik expressive type ko chaina,0,0,0,0,0
care ra maya ta cha tara dekhaunai audaina yestai kura haru ley uslai naramro lagdo raheycha tara malai thanaithiyena usley kei vandaina thiyo,0,0,0,0,0
mah chai call text vanda ni vetnai mannlagthyo ani dinn vari sangai hunthem ani feri phone ma khasai kurai nahuni malai jyaulagythyo jati bela ni bolna chai tesai ley uslai manndukhni ta sovabik nai ho,0,0,0,0,0
yesari nai hamro relation bigridai gayo usley malai yesto vacha vanera mann ko kurai navanni ani malai thanai nahunu mailey gareyra uslai hurt vacha vanera,0,0,0,0,0
mero birthday ko dinn pani jhagda vayo tara usley malai eakdam maya garthyo mailey ni gathye tara dekhaunai naauni afulai,0,0,0,0,0
.birthday ko voli palta bata mah bimari vaye tara uslai vanda khasai wastai gareyna ra mailey yo vayo vanera vannai chodey,0,0,0,0,0
mah hospital varna vaye 3 dinn ko lagi no phone no text uh bata sarai mann dukhna thalyo pachi mero sathi haru ley vandiye raicha uslai ani message garyo care gara vandai,0,0,0,0,0
ani mah ghar aaye discharge vayera ani bolna khojda usley aba nabolam vanna thalyo usley ta arkai kt payecha,0,0,0,0,0
 mah derai roye tyo dinn mailey k garey kei thanai thiyena kina ki usley kailey kei vaneyna pachi mailey sodhey ani,0,0,0,0,0
 vanyo kura haru baru pailai malai yesto yesto mannpareyna vaneyko vaye mah change hunthye ni vaney tara uh maneyna usley arkai paisakey cha.,0,0,0,0,0
 uh tei sanga ghumna hidna ramauna lagyo ra mah rudai uslai maya ko lagi beg garna lagey kina ki mann bata maya gareyko manchey,0,0,0,0,0
 eakchoti pailai mannko kura vandeyko vaye mah usley vaneyjasto hunthye tara kei vaneyna eakasi chodyo malai usko pariwar sabai ley maya garnu hunthyo usko dai ko bihey ma ni gathye mah,0,0,0,0,0
ani mero mummy lai ni vanisakeythye usko barema,0,0,0,0,0
eakasi usley chorda ta mah k garum k vayo.,0,0,0,0,0
